DBSCAN,count,mean,std,min,25%,50%,75%,max
35,6.0,0.022807264130426764,0.07453678726179326,-0.074750394,-0.0241650779942353,0.01685064001781665,0.08143439088315682,0.1127673749069097
36,6.0,-0.003287459166666669,0.03303016475135334,-0.035864933,-0.032967562500000006,-0.0030887825000000015,0.0259373435,0.02963218
37,6.0,0.025485721662195815,0.07515262642452855,-0.074750394,-0.021207000817625797,0.0207800253647484,0.08482017442163657,0.115140458681496
38,6.0,-0.006880197561027018,0.03307361745712334,-0.039419039,-0.036695512,-0.006659445500000003,0.022399792975378426,0.026078073
39,6.0,0.02606887471126181,0.07532862029852247,-0.074750394,-0.0204895571354492,0.0214974691764252,0.08549622729733243,0.115824789816493
40,6.0,-0.004494236773288383,0.03305831344368967,-0.037090106,-0.03420929275,-0.004297399683081054,0.024770117265564,0.0284401189169591
41,12.0,-0.005246633054814574,0.031527526350659196,-0.037962076,-0.035806985,-0.00505347524009515,0.02456316228522215,0.0278330509746231
42,6.0,-0.0057046934500061845,0.03307868101213901,-0.038271129,-0.035481376,-0.005511535625417053,0.02358081597853295,0.0272590958291417
43,6.0,-0.005995350069709849,0.033081604781784096,-0.038547069,-0.03578215025,-0.005804031612311598,0.02330487600474385,0.0269500430584979
44,6.0,-0.006284167356080184,0.033083736039555556,-0.038811971,-0.036088444000000004,-0.00610204719815775,0.023006860833051625,0.0266851406836604
45,6.0,-0.006587701375657115,0.03307830763312253,-0.039121024,-0.03638921875,-0.006394543583479649,0.022697808208260176,0.0263760879130166
46,6.0,-0.016218006166666667,0.016602983647283586,-0.042421266,-0.02502325075,-0.013513794499999999,-0.00303083475,0.000537069
47,6.0,-0.0147757602158734,0.03443153601739162,-0.036030497,-0.03587872975,-0.030528253499999998,-0.011858154499999999,0.0517294527047596
48,6.0,-0.0159052745,0.01660296439424337,-0.042112214,-0.0247141985,-0.013188185500000001,-0.0026969475000000005,0.000813009
49,6.0,-0.015616456999999999,0.01659969269781599,-0.041814198,-0.024438257999999997,-0.012879132500000001,-0.00241272925,0.001088949
50,6.0,-0.016302628225267447,0.034439902372699956,-0.037597836,-0.03739364025,-0.0320514425,-0.0133813435,0.0502173016483953
51,6.0,-0.016021169129810667,0.0344439456374333,-0.03729982,-0.03712873725,-0.031775502,-0.01309436625,0.050504279221136
52,6.0,-0.01571395616666667,0.03443717326846859,-0.036990768,-0.03680864725,-0.0314664495,-0.0127963505,0.050802294
53,6.0,-0.015406743,0.03443979913053356,-0.036670677,-0.036494076,-0.0311684345,-0.012506614,0.051122385
54,6.0,-0.01507009616666667,0.034437555834303565,-0.036328512,-0.0361601885,-0.0308317875,-0.012167207499999999,0.051453513
55,6.0,-0.014492461833333333,0.034431732437604314,-0.035743519,-0.03559175175,-0.0302467945,-0.01158221525,0.05201643
56,6.0,-0.01741374633333333,0.01661106722507723,-0.043668515,-0.026171161,-0.014711374,-0.004269805749999999,-0.000610842
57,12.0,-0.01405371725,0.0328248221825653,-0.035445504,-0.035188879500000006,-0.029805290999999998,-0.00676154325,0.052579348
58,12.0,-0.016663190666666664,0.01583641812781229,-0.043061447,-0.027984086749999998,-0.013966336,-0.00129517275,0.000239054
59,6.0,-0.017708082166666667,0.016617963608319276,-0.043977568,-0.026463657249999998,-0.015003870499999999,-0.004570580249999999,-0.000886781
60,6.0,-0.010318409833333332,0.03436196578631273,-0.031483006,-0.03140850175,-0.026074582,-0.007363093000000001,0.056034116
61,30.0,-0.011924380355024806,0.031924958059866074,-0.033922315,-0.03316348,-0.027393575500000003,-0.00480236975,0.055725064
62,6.0,-0.010916279666666667,0.034368620723591814,-0.032101111,-0.03200729175,-0.0266485375,-0.00798671675,0.055460161
63,6.0,-0.017102854166666667,0.016605000572533148,-0.0433705,-0.02583727425,-0.014391284,-0.003955234,-0.000334902
64,6.0,-0.011212455333333335,0.03436461844821921,-0.032399127,-0.03229150975,-0.02695759,-0.008270935,0.055151108
65,6.0,-0.011503112000000001,0.03437628627416693,-0.032708179,-0.03258952475,-0.027239049,-0.0085689505,0.054886206
